graph,instance,algorithm,requests,robots,capacity,demand,num_instance,isBigTW,cost,time,distance,used_vehicles,used_max,used_min,used_mean,computational_time
big_vid,3HR_6Q_100RQT_3q_4,MILP,100,3,6,3,4,False,24430.0,13388.0,24400.0,3.0,9940.0,5700.0,8133.333333333333,13.83
big_vid,3HR_6Q_100RQT_3q_4,Heuristic,100,3,6,3,4,False,37030.0,13388.0,27000.0,4.0,11220.0,1840.0,6750.0,0.8666949272155762
big_vid,3HR_6Q_100RQT_3q_3,MILP,100,3,6,3,3,False,23550.0,14388.0,23520.0,3.0,9020.0,6700.0,7840.0,10.71
big_vid,3HR_6Q_100RQT_3q_3,Heuristic,100,3,6,3,3,False,24470.0,14438.0,24440.0,3.0,10640.0,4560.0,8146.666666666667,0.9277689456939697
big_vid,3HR_6Q_50RQT_3q_6,MILP,50,3,6,3,6,False,11250.0,6742.0,11220.0,3.0,5060.0,1120.0,3740.0,6.1
big_vid,3HR_6Q_50RQT_3q_6,Heuristic,50,3,6,3,6,False,12050.0,6812.0,12020.0,3.0,6080.0,2000.0,4006.6666666666665,0.2347240447998047
big_vid,9HR_6Q_100RQT_2q_bigTW_2,MILP,100,9,6,2,2,True,,,,,,,,
big_vid,9HR_6Q_100RQT_3q_bigTW_2,MILP,100,9,6,3,2,True,,,,,,,,
big_vid,9HR_6Q_100RQT_3q_bigTW_5,MILP,100,9,6,3,5,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_bigTW_5,MILP,100,9,6,2,5,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_1,MILP,50,3,6,3,1,False,13510.0,7886.0,13480.0,3.0,6360.0,1320.0,4493.333333333333,3.96
big_vid,3HR_6Q_50RQT_3q_1,Heuristic,50,3,6,3,1,False,14590.0,7766.0,14560.0,3.0,6780.0,2480.0,4853.333333333333,0.23347830772399902
big_vid,6HR_6Q_50RQT_2q_bigTW_2,MILP,50,6,6,2,2,True,,,,,,,,
big_vid,6HR_6Q_50RQT_3q_bigTW_2,MILP,50,6,6,3,2,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_8,MILP,50,3,6,3,8,False,11230.0,6294.0,11200.0,3.0,4120.0,3420.0,3733.3333333333335,7.16
big_vid,3HR_6Q_50RQT_3q_8,Heuristic,50,3,6,3,8,False,11650.0,6606.0,11620.0,3.0,5900.0,2160.0,3873.3333333333335,0.2310197353363037
big_vid,3HR_6Q_100RQT_3q_bigTW_5,MILP,100,3,6,3,5,True,,,,,,,,
big_vid,3HR_6Q_100RQT_2q_bigTW_5,MILP,100,3,6,2,5,True,21870.0,15819.0,21840.0,3.0,8700.0,6240.0,7280.0,692.26
big_vid,3HR_6Q_100RQT_2q_bigTW_5,Heuristic,100,3,6,2,5,True,23880.0,15819.0,23860.0,2.0,15120.0,8740.0,11930.0,1.5580430030822754
big_vid,6HR_6Q_50RQT_3q_bigTW_5,MILP,50,6,6,3,5,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_bigTW_5,MILP,50,6,6,2,5,True,,,,,,,,
big_vid,3HR_6Q_100RQT_2q_bigTW_2,MILP,100,3,6,2,2,True,17600.0,12689.0,17580.0,2.0,9180.0,8400.0,8790.0,3065.13
big_vid,3HR_6Q_100RQT_2q_bigTW_2,Heuristic,100,3,6,2,2,True,22140.0,13073.0,22120.0,2.0,11680.0,10440.0,11060.0,2.3530690670013428
big_vid,3HR_6Q_100RQT_3q_bigTW_2,MILP,100,3,6,3,2,True,,,,,,,,
big_vid,3HR_6Q_100RQT_3q_2,MILP,100,3,6,3,2,False,25290.0,16472.0,25260.0,3.0,11140.0,5160.0,8420.0,11.04
big_vid,3HR_6Q_100RQT_3q_2,Heuristic,100,3,6,3,2,False,26630.0,16472.0,26600.0,3.0,9980.0,7380.0,8866.666666666666,0.9223589897155762
big_vid,3HR_6Q_100RQT_3q_5,MILP,100,3,6,3,5,False,24670.0,16964.0,24640.0,3.0,11360.0,4760.0,8213.333333333334,16.26
big_vid,3HR_6Q_100RQT_3q_5,Heuristic,100,3,6,3,5,False,25430.0,16964.0,25400.0,3.0,12840.0,4980.0,8466.666666666666,0.9616219997406006
big_vid,6HR_6Q_50RQT_3q_bigTW_4,MILP,50,6,6,3,4,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_bigTW_4,MILP,50,6,6,2,4,True,,,,,,,,
big_vid,3HR_6Q_100RQT_2q_bigTW_3,MILP,100,3,6,2,3,True,19430.0,16071.0,19400.0,3.0,9440.0,3860.0,6466.666666666667,6498.13
big_vid,3HR_6Q_100RQT_2q_bigTW_3,Heuristic,100,3,6,2,3,True,22200.0,16251.0,22180.0,2.0,12280.0,9900.0,11090.0,1.590358018875122
big_vid,3HR_6Q_100RQT_3q_bigTW_3,MILP,100,3,6,3,3,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_bigTW_3,MILP,50,6,6,2,3,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_9,MILP,50,3,6,3,9,False,13650.0,8826.0,13620.0,3.0,6840.0,3180.0,4540.0,4.82
big_vid,3HR_6Q_50RQT_3q_9,Heuristic,50,3,6,3,9,False,14290.0,8826.0,14260.0,3.0,6800.0,3640.0,4753.333333333333,0.24294614791870117
big_vid,6HR_6Q_50RQT_3q_bigTW_3,MILP,50,6,6,3,3,True,,,,,,,,
big_vid,3HR_6Q_100RQT_3q_bigTW_4,MILP,100,3,6,3,4,True,,,,,,,,
big_vid,3HR_6Q_100RQT_2q_bigTW_4,MILP,100,3,6,2,4,True,21930.0,16007.0,21900.0,3.0,10420.0,5520.0,7300.0,1320.2
big_vid,3HR_6Q_100RQT_2q_bigTW_4,Heuristic,100,3,6,2,4,True,23690.0,16007.0,23660.0,3.0,12400.0,3380.0,7886.666666666667,1.3943731784820557
big_vid,3HR_6Q_50RQT_3q_0,MILP,50,3,6,3,0,False,12350.0,6886.0,12320.0,3.0,5180.0,3440.0,4106.666666666667,2.96
big_vid,3HR_6Q_50RQT_3q_0,Heuristic,50,3,6,3,0,False,11750.0,7038.0,11720.0,3.0,4960.0,3180.0,3906.6666666666665,0.22434210777282715
big_vid,9HR_6Q_100RQT_3q_bigTW_4,MILP,100,9,6,3,4,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_bigTW_4,MILP,100,9,6,2,4,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_bigTW_3,MILP,100,9,6,2,3,True,,,,,,,,
big_vid,9HR_6Q_100RQT_3q_bigTW_3,MILP,100,9,6,3,3,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_7,MILP,50,3,6,3,7,False,13310.0,8056.0,13280.0,3.0,4760.0,3920.0,4426.666666666667,3.16
big_vid,3HR_6Q_50RQT_3q_7,Heuristic,50,3,6,3,7,False,13910.0,8016.0,13880.0,3.0,5820.0,2280.0,4626.666666666667,0.24309206008911133
big_vid,3HR_6Q_100RQT_2q_2,MILP,100,3,6,2,2,False,25510.0,16472.0,25480.0,3.0,9580.0,6620.0,8493.333333333334,11.11
big_vid,3HR_6Q_100RQT_2q_2,Heuristic,100,3,6,2,2,False,26630.0,16472.0,26600.0,3.0,9980.0,7380.0,8866.666666666666,0.9223229885101318
big_vid,3HR_6Q_100RQT_2q_5,MILP,100,3,6,2,5,False,24710.0,16964.0,24680.0,3.0,11300.0,5480.0,8226.666666666666,10.95
big_vid,3HR_6Q_100RQT_2q_5,Heuristic,100,3,6,2,5,False,25430.0,16964.0,25400.0,3.0,12840.0,4980.0,8466.666666666666,0.9575867652893066
big_vid,3HR_6Q_50RQT_2q_9,MILP,50,3,6,2,9,False,13570.0,8826.0,13540.0,3.0,7340.0,2440.0,4513.333333333333,4.4
big_vid,3HR_6Q_50RQT_2q_9,Heuristic,50,3,6,2,9,False,14290.0,8826.0,14260.0,3.0,6800.0,3640.0,4753.333333333333,0.24398016929626465
big_vid,3HR_6Q_50RQT_2q_0,MILP,50,3,6,2,0,False,12350.0,6886.0,12320.0,3.0,5180.0,3440.0,4106.666666666667,3.01
big_vid,3HR_6Q_50RQT_2q_0,Heuristic,50,3,6,2,0,False,11750.0,7038.0,11720.0,3.0,4960.0,3180.0,3906.6666666666665,0.22366809844970703
big_vid,3HR_6Q_50RQT_2q_7,MILP,50,3,6,2,7,False,13330.0,8266.0,13300.0,3.0,5460.0,3740.0,4433.333333333333,2.92
big_vid,3HR_6Q_50RQT_2q_7,Heuristic,50,3,6,2,7,False,13910.0,8016.0,13880.0,3.0,5820.0,2280.0,4626.666666666667,0.24271392822265625
big_vid,3HR_6Q_100RQT_2q_4,MILP,100,3,6,2,4,False,24850.0,13388.0,24820.0,3.0,9580.0,6860.0,8273.333333333334,10.98
big_vid,3HR_6Q_100RQT_2q_4,Heuristic,100,3,6,2,4,False,37030.0,13388.0,27000.0,4.0,11220.0,1840.0,6750.0,0.8416540622711182
big_vid,3HR_6Q_100RQT_2q_3,MILP,100,3,6,2,3,False,23230.0,14388.0,23200.0,3.0,9900.0,5840.0,7733.333333333333,8.4
big_vid,3HR_6Q_100RQT_2q_3,Heuristic,100,3,6,2,3,False,24470.0,14438.0,24440.0,3.0,10640.0,4560.0,8146.666666666667,0.9657900333404541
big_vid,3HR_6Q_50RQT_2q_6,MILP,50,3,6,2,6,False,11220.0,6742.0,11200.0,2.0,6160.0,5040.0,5600.0,7.94
big_vid,3HR_6Q_50RQT_2q_6,Heuristic,50,3,6,2,6,False,12050.0,6812.0,12020.0,3.0,6080.0,2000.0,4006.6666666666665,0.29041266441345215
big_vid,3HR_6Q_50RQT_2q_1,MILP,50,3,6,2,1,False,14270.0,7766.0,14240.0,3.0,6260.0,2820.0,4746.666666666667,4.17
big_vid,3HR_6Q_50RQT_2q_1,Heuristic,50,3,6,2,1,False,14590.0,7766.0,14560.0,3.0,6780.0,2480.0,4853.333333333333,0.28433775901794434
big_vid,3HR_6Q_50RQT_2q_8,MILP,50,3,6,2,8,False,11230.0,6294.0,11200.0,3.0,4120.0,3420.0,3733.3333333333335,6.22
big_vid,3HR_6Q_50RQT_2q_8,Heuristic,50,3,6,2,8,False,11650.0,6606.0,11620.0,3.0,5900.0,2160.0,3873.3333333333335,0.24260425567626953
big_vid,6HR_6Q_100RQT_3q_bigTW_4,MILP,100,6,6,3,4,True,,,,,,,,
big_vid,6HR_6Q_100RQT_2q_bigTW_4,MILP,100,6,6,2,4,True,,,,,,,,
big_vid,3HR_6Q_50RQT_2q_bigTW_1,MILP,50,3,6,2,1,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_bigTW_1,MILP,50,3,6,3,1,True,,,,,,,,
big_vid,6HR_6Q_100RQT_2q_4,MILP,100,6,6,2,4,False,22850.0,9218.0,22800.0,5.0,6340.0,3220.0,4560.0,241.17
big_vid,6HR_6Q_100RQT_2q_4,Heuristic,100,6,6,2,4,False,26140.0,9388.0,26080.0,6.0,6540.0,1640.0,4346.666666666667,0.8203439712524414
big_vid,6HR_6Q_100RQT_2q_bigTW_3,MILP,100,6,6,2,3,True,,,,,,,,
big_vid,6HR_6Q_100RQT_3q_bigTW_3,MILP,100,6,6,3,3,True,,,,,,,,
big_vid,6HR_6Q_100RQT_2q_3,MILP,100,6,6,2,3,False,20710.0,9374.0,20660.0,5.0,6860.0,2180.0,4132.0,61.29
big_vid,6HR_6Q_100RQT_2q_3,Heuristic,100,6,6,2,3,False,23560.0,9326.0,23520.0,4.0,6700.0,4800.0,5880.0,0.8234858512878418
big_vid,3HR_6Q_50RQT_3q_bigTW_6,MILP,50,3,6,3,6,True,,,,,,,,
big_vid,3HR_6Q_50RQT_2q_bigTW_6,MILP,50,3,6,2,6,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_5,MILP,50,6,6,2,5,False,9590.0,5034.0,9560.0,3.0,3700.0,2480.0,3186.6666666666665,49.17
big_vid,6HR_6Q_50RQT_2q_5,Heuristic,50,6,6,2,5,False,10110.0,5034.0,10080.0,3.0,3800.0,2900.0,3360.0,0.2625250816345215
big_vid,3HR_6Q_50RQT_2q_bigTW_8,MILP,50,3,6,2,8,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_bigTW_8,MILP,50,3,6,3,8,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_2,MILP,50,6,6,2,2,False,11440.0,5812.0,11400.0,4.0,4400.0,1460.0,2850.0,64.78
big_vid,6HR_6Q_50RQT_2q_2,Heuristic,50,6,6,2,2,False,12900.0,5732.0,12860.0,4.0,4300.0,1780.0,3215.0,0.2968919277191162
big_vid,9HR_6Q_50RQT_2q_4,MILP,50,9,6,2,4,False,10950.0,3538.0,10900.0,5.0,2900.0,1400.0,2180.0,13590.83
big_vid,9HR_6Q_50RQT_2q_4,Heuristic,50,9,6,2,4,False,12320.0,3612.0,12260.0,6.0,2620.0,1120.0,2043.3333333333333,0.22281098365783691
big_vid,9HR_6Q_100RQT_3q_5,MILP,100,9,6,3,5,False,22750.0,10458.0,22680.0,7.0,5400.0,2040.0,3240.0,2317.02
big_vid,9HR_6Q_100RQT_3q_5,Heuristic,100,9,6,3,5,False,23830.0,10458.0,23760.0,7.0,8000.0,860.0,3394.285714285714,0.9249179363250732
big_vid,9HR_6Q_100RQT_3q_2,MILP,100,9,6,3,2,False,20950.0,6846.0,20880.0,7.0,4220.0,1680.0,2982.8571428571427,1324.06
big_vid,9HR_6Q_100RQT_3q_2,Heuristic,100,9,6,3,2,False,22140.0,6886.0,22080.0,6.0,5160.0,600.0,3680.0,0.7449281215667725
big_vid,9HR_6Q_50RQT_2q_3,MILP,50,9,6,2,3,False,9510.0,3057.0,9460.0,5.0,2900.0,200.0,1892.0,3475.08
big_vid,9HR_6Q_50RQT_2q_3,Heuristic,50,9,6,2,3,False,10270.0,3250.0,10220.0,5.0,2720.0,1160.0,2044.0,0.22975707054138184
big_vid,3HR_6Q_50RQT_2q_bigTW_9,MILP,50,3,6,2,9,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_bigTW_9,MILP,50,3,6,3,9,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_3,MILP,50,6,6,2,3,False,10000.0,4526.0,9960.0,4.0,4020.0,400.0,2490.0,31.88
big_vid,6HR_6Q_50RQT_2q_3,Heuristic,50,6,6,2,3,False,11730.0,4528.0,11680.0,5.0,3860.0,300.0,2336.0,0.23319387435913086
big_vid,6HR_6Q_50RQT_2q_4,MILP,50,6,6,2,4,False,11020.0,3996.0,10980.0,4.0,3500.0,1560.0,2745.0,345.16
big_vid,6HR_6Q_50RQT_2q_4,Heuristic,50,6,6,2,4,False,12340.0,4106.0,12300.0,4.0,3820.0,2120.0,3075.0,0.2268238067626953
big_vid,6HR_6Q_100RQT_2q_bigTW_2,MILP,100,6,6,2,2,True,,,,,,,,
big_vid,6HR_6Q_100RQT_3q_bigTW_2,MILP,100,6,6,3,2,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_bigTW_7,MILP,50,3,6,3,7,True,,,,,,,,
big_vid,3HR_6Q_50RQT_2q_bigTW_7,MILP,50,3,6,2,7,True,,,,,,,,
big_vid,6HR_6Q_100RQT_2q_2,MILP,100,6,6,2,2,False,21780.0,9314.0,21740.0,4.0,6900.0,2920.0,5435.0,69.2
big_vid,6HR_6Q_100RQT_2q_2,Heuristic,100,6,6,2,2,False,23180.0,9314.0,23140.0,4.0,8360.0,2380.0,5785.0,0.7871220111846924
big_vid,6HR_6Q_100RQT_3q_bigTW_5,MILP,100,6,6,3,5,True,,,,,,,,
big_vid,6HR_6Q_100RQT_2q_bigTW_5,MILP,100,6,6,2,5,True,,,,,,,,
big_vid,6HR_6Q_100RQT_2q_5,MILP,100,6,6,2,5,False,22750.0,11838.0,22700.0,5.0,5540.0,2820.0,4540.0,50.75
big_vid,6HR_6Q_100RQT_2q_5,Heuristic,100,6,6,2,5,False,24210.0,11778.0,24160.0,5.0,8300.0,1960.0,4832.0,0.8717811107635498
big_vid,3HR_6Q_50RQT_2q_bigTW_0,MILP,50,3,6,2,0,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_bigTW_0,MILP,50,3,6,3,0,True,,,,,,,,
big_vid,9HR_6Q_50RQT_2q_2,MILP,50,9,6,2,2,False,11890.0,4892.0,11840.0,5.0,2800.0,1660.0,2368.0,135.36
big_vid,9HR_6Q_50RQT_2q_2,Heuristic,50,9,6,2,2,False,12390.0,4862.0,12340.0,5.0,2980.0,1900.0,2468.0,0.24899888038635254
big_vid,9HR_6Q_100RQT_3q_3,MILP,100,9,6,3,3,False,20100.0,7474.0,20040.0,6.0,5280.0,1200.0,3340.0,3315.66
big_vid,9HR_6Q_100RQT_3q_3,Heuristic,100,9,6,3,3,False,21800.0,7574.0,21740.0,6.0,5320.0,1520.0,3623.3333333333335,0.8137350082397461
big_vid,9HR_6Q_100RQT_3q_4,MILP,100,9,6,3,4,False,20470.0,6840.0,20400.0,7.0,4500.0,560.0,2914.285714285714,9745.56
big_vid,9HR_6Q_100RQT_3q_4,Heuristic,100,9,6,3,4,False,23000.0,6840.0,22940.0,6.0,5320.0,2120.0,3823.3333333333335,0.7359476089477539
big_vid,9HR_6Q_50RQT_2q_5,MILP,50,9,6,2,5,False,9610.0,3606.0,9560.0,5.0,3160.0,820.0,1912.0,83.44
big_vid,9HR_6Q_50RQT_2q_5,Heuristic,50,9,6,2,5,False,10370.0,3586.0,10320.0,5.0,2880.0,760.0,2064.0,0.23295879364013672
big_vid,6HR_6Q_50RQT_3q_3,MILP,50,6,6,3,3,False,10020.0,4372.0,9980.0,4.0,3980.0,360.0,2495.0,29.18
big_vid,6HR_6Q_50RQT_3q_3,Heuristic,50,6,6,3,3,False,11730.0,4528.0,11680.0,5.0,3860.0,300.0,2336.0,0.2327737808227539
big_vid,6HR_6Q_50RQT_3q_4,MILP,50,6,6,3,4,False,10580.0,3970.0,10540.0,4.0,3520.0,1540.0,2635.0,334.08
big_vid,6HR_6Q_50RQT_3q_4,Heuristic,50,6,6,3,4,False,12340.0,4106.0,12300.0,4.0,3820.0,2120.0,3075.0,0.22133684158325195
big_vid,6HR_6Q_100RQT_3q_2,MILP,100,6,6,3,2,False,23090.0,8968.0,23040.0,5.0,6400.0,1640.0,4608.0,92.23
big_vid,6HR_6Q_100RQT_3q_2,Heuristic,100,6,6,3,2,False,23180.0,9314.0,23140.0,4.0,8360.0,2380.0,5785.0,0.8122811317443848
big_vid,6HR_6Q_100RQT_3q_5,MILP,100,6,6,3,5,False,22800.0,11838.0,22740.0,6.0,5940.0,2880.0,3790.0,43.34
big_vid,6HR_6Q_100RQT_3q_5,Heuristic,100,6,6,3,5,False,24210.0,11778.0,24160.0,5.0,8300.0,1960.0,4832.0,0.8794188499450684
big_vid,9HR_6Q_50RQT_3q_bigTW_0,MILP,50,9,6,3,0,True,,,,,,,,
big_vid,9HR_6Q_50RQT_2q_bigTW_0,MILP,50,9,6,2,0,True,,,,,,,,
big_vid,9HR_6Q_50RQT_2q_bigTW_7,MILP,50,9,6,2,7,True,,,,,,,,
big_vid,9HR_6Q_50RQT_3q_bigTW_7,MILP,50,9,6,3,7,True,,,,,,,,
big_vid,9HR_6Q_50RQT_3q_2,MILP,50,9,6,3,2,False,11120.0,4862.0,11060.0,6.0,3140.0,320.0,1843.3333333333333,169.78
big_vid,9HR_6Q_50RQT_3q_2,Heuristic,50,9,6,3,2,False,12390.0,4862.0,12340.0,5.0,2980.0,1900.0,2468.0,0.24610686302185059
big_vid,9HR_6Q_100RQT_2q_3,MILP,100,9,6,2,3,False,19230.0,7574.0,19180.0,5.0,5080.0,2580.0,3836.0,1888.41
big_vid,9HR_6Q_100RQT_2q_3,Heuristic,100,9,6,2,3,False,21800.0,7574.0,21740.0,6.0,5320.0,1520.0,3623.3333333333335,0.806286096572876
big_vid,9HR_6Q_50RQT_3q_bigTW_9,MILP,50,9,6,3,9,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_4,MILP,100,9,6,2,4,False,20430.0,6890.0,20360.0,7.0,5500.0,560.0,2908.5714285714284,8027.19
big_vid,9HR_6Q_100RQT_2q_4,Heuristic,100,9,6,2,4,False,23000.0,6840.0,22940.0,6.0,5320.0,2120.0,3823.3333333333335,0.7289838790893555
big_vid,9HR_6Q_50RQT_2q_bigTW_9,MILP,50,9,6,2,9,True,,,,,,,,
big_vid,9HR_6Q_50RQT_3q_5,MILP,50,9,6,3,5,False,9850.0,3586.0,9800.0,5.0,2980.0,1080.0,1960.0,75.97
big_vid,9HR_6Q_50RQT_3q_5,Heuristic,50,9,6,3,5,False,10370.0,3586.0,10320.0,5.0,2880.0,760.0,2064.0,0.23026680946350098
big_vid,6HR_6Q_100RQT_3q_4,MILP,100,6,6,3,4,False,22920.0,9218.0,22880.0,4.0,7420.0,5080.0,5720.0,326.95
big_vid,6HR_6Q_100RQT_3q_4,Heuristic,100,6,6,3,4,False,26140.0,9388.0,26080.0,6.0,6540.0,1640.0,4346.666666666667,0.796699047088623
big_vid,6HR_6Q_100RQT_3q_3,MILP,100,6,6,3,3,False,21350.0,9424.0,21300.0,5.0,6000.0,3020.0,4260.0,72.54
big_vid,6HR_6Q_100RQT_3q_3,Heuristic,100,6,6,3,3,False,23560.0,9326.0,23520.0,4.0,6700.0,4800.0,5880.0,0.7775590419769287
big_vid,6HR_6Q_50RQT_3q_5,MILP,50,6,6,3,5,False,9720.0,5034.0,9680.0,4.0,3700.0,180.0,2420.0,39.82
big_vid,6HR_6Q_50RQT_3q_5,Heuristic,50,6,6,3,5,False,10110.0,5034.0,10080.0,3.0,3800.0,2900.0,3360.0,0.24762487411499023
big_vid,6HR_6Q_50RQT_3q_2,MILP,50,6,6,3,2,False,11460.0,5812.0,11420.0,4.0,4300.0,680.0,2855.0,22.88
big_vid,6HR_6Q_50RQT_3q_2,Heuristic,50,6,6,3,2,False,12900.0,5732.0,12860.0,4.0,4300.0,1780.0,3215.0,0.24174094200134277
big_vid,9HR_6Q_50RQT_3q_4,MILP,50,9,6,3,4,False,10610.0,3782.0,10560.0,5.0,2940.0,1200.0,2112.0,8198.71
big_vid,9HR_6Q_50RQT_3q_4,Heuristic,50,9,6,3,4,False,12320.0,3612.0,12260.0,6.0,2620.0,1120.0,2043.3333333333333,0.21961188316345215
big_vid,9HR_6Q_100RQT_2q_5,MILP,100,9,6,2,5,False,22720.0,10458.0,22660.0,6.0,6540.0,2220.0,3776.6666666666665,1532.16
big_vid,9HR_6Q_100RQT_2q_5,Heuristic,100,9,6,2,5,False,23830.0,10458.0,23760.0,7.0,8000.0,860.0,3394.285714285714,0.8865430355072021
big_vid,9HR_6Q_50RQT_3q_bigTW_8,MILP,50,9,6,3,8,True,,,,,,,,
big_vid,9HR_6Q_50RQT_2q_bigTW_8,MILP,50,9,6,2,8,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_2,MILP,100,9,6,2,2,False,19430.0,6936.0,19380.0,5.0,6100.0,2220.0,3876.0,2220.54
big_vid,9HR_6Q_100RQT_2q_2,Heuristic,100,9,6,2,2,False,22140.0,6886.0,22080.0,6.0,5160.0,600.0,3680.0,0.7643840312957764
big_vid,9HR_6Q_50RQT_3q_3,MILP,50,9,6,3,3,False,9670.0,3096.0,9620.0,5.0,2880.0,1180.0,1924.0,662.92
big_vid,9HR_6Q_50RQT_3q_3,Heuristic,50,9,6,3,3,False,10270.0,3250.0,10220.0,5.0,2720.0,1160.0,2044.0,0.2314739227294922
big_vid,9HR_6Q_50RQT_2q_bigTW_6,MILP,50,9,6,2,6,True,,,,,,,,
big_vid,9HR_6Q_50RQT_3q_bigTW_6,MILP,50,9,6,3,6,True,,,,,,,,
big_vid,9HR_6Q_50RQT_3q_bigTW_1,MILP,50,9,6,3,1,True,,,,,,,,
big_vid,9HR_6Q_50RQT_2q_bigTW_1,MILP,50,9,6,2,1,True,,,,,,,,
big_vid,9HR_6Q_100RQT_3q_bigTW_6,MILP,100,9,6,3,6,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_bigTW_6,MILP,100,9,6,2,6,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_bigTW_8,MILP,50,6,6,2,8,True,,,,,,,,
big_vid,6HR_6Q_50RQT_3q_bigTW_8,MILP,50,6,6,3,8,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_2,MILP,50,3,6,3,2,False,13460.0,9860.0,13440.0,2.0,7900.0,5540.0,6720.0,4.54
big_vid,3HR_6Q_50RQT_3q_2,Heuristic,50,3,6,3,2,False,14530.0,9860.0,14500.0,3.0,8060.0,1900.0,4833.333333333333,0.26347804069519043
big_vid,3HR_6Q_100RQT_2q_bigTW_8,MILP,100,3,6,2,8,True,,,,,,,,
big_vid,3HR_6Q_100RQT_3q_bigTW_8,MILP,100,3,6,3,8,True,,,,,,,,
big_vid,3HR_6Q_50RQT_3q_5,MILP,50,3,6,3,5,False,12150.0,7490.0,12120.0,3.0,4740.0,2760.0,4040.0,3.23
big_vid,3HR_6Q_50RQT_3q_5,Heuristic,50,3,6,3,5,False,11610.0,7490.0,11580.0,3.0,5660.0,2720.0,3860.0,0.23638916015625
big_vid,9HR_6Q_100RQT_2q_bigTW_1,MILP,100,9,6,2,1,True,,,,,,,,
big_vid,9HR_6Q_100RQT_3q_bigTW_1,MILP,100,9,6,3,1,True,,,,,,,,
big_vid,6HR_6Q_50RQT_3q_bigTW_6,MILP,50,6,6,3,6,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_bigTW_6,MILP,50,6,6,2,6,True,,,,,,,,
big_vid,9HR_6Q_100RQT_2q_bigTW_8,MILP,100,9,6,2,8,True,,,,,,,,
big_vid,9HR_6Q_100RQT_3q_bigTW_8,MILP,100,9,6,3,8,True,,,,,,,,
big_vid,3HR_6Q_100RQT_2q_bigTW_1,MILP,100,3,6,2,1,True,19620.0,14311.0,19600.0,2.0,10340.0,9260.0,9800.0,4676.4
big_vid,3HR_6Q_100RQT_2q_bigTW_1,Heuristic,100,3,6,2,1,True,21580.0,14291.0,21560.0,2.0,12100.0,9460.0,10780.0,1.3254692554473877
big_vid,3HR_6Q_100RQT_3q_bigTW_1,MILP,100,3,6,3,1,True,,,,,,,,
big_vid,6HR_6Q_50RQT_2q_bigTW_1,MILP,50,6,6,2,1,True,,,,,,,,
big_vid,6HR_6Q_50RQT_3q_bigTW_1,MILP,50,6,6,3,1,True,,,,,,,,
big_vid,3HR_6Q_100RQT_3q_bigTW_6,MILP,100,3,6,3,6,True,,,,,,,,
big_vid,3HR_6Q_100RQT_2q_bigTW_6,MILP,100,3,6,2,6,True,20190.0,15659.0,20160.0,3.0,9660.0,1820.0,6720.0,9193.3
big_vid,3HR_6Q_100RQT_2q_bigTW_6,Heuristic,100,3,6,2,6,True,22870.0,15659.0,22840.0,3.0,12980.0,1820.0,7613.333333333333,1.3948979377746582
big_vid,3HR_6Q_100RQT_3q_9,MILP,100,3,6,3,9,False,24970.0,15786.0,24940.0,3.0,9600.0,6240.0,8313.333333333334,9.95
big_vid,3HR_6Q_100RQT_3q_9,Heuristic,100,3,6,3,9,False,25950.0,15786.0,25920.0,3.0,8700.0,8560.0,8640.0,0.9282598495483398
big_vid,3HR_6Q_100RQT_3q_0,MILP,100,3,6,3,0,False,23070.0,14042.0,23040.0,3.0,10460.0,5540.0,7680.0,10.59
big_vid,3HR_6Q_100RQT_3q_0,Heuristic,100,3,6,3,0,False,23570.0,14172.0,23540.0,3.0,10120.0,5320.0,7846.666666666667,0.9005990028381348
big_vid,3HR_6Q_100RQT_3q_7,MILP,100,3,6,3,7,False,24390.0,13768.0,24360.0,3.0,9700.0,5440.0,8120.0,11.25
big_vid,3HR_6Q_100RQT_3q_7,Heuristic,100,3,6,3,7,False,24990.0,13640.0,24960.0,3.0,9320.0,7440.0,8320.0,0.8660471439361572
